nulo,id_opr_cad_pos,id_mvt_cad_pos,id_pgt_cad_pos,dat_pgt,dat_vct_tfm,vlr_pgt_tfm,cod_mdl,cmd
,078809d2-feb,6c447d33-3c6,d95076a8-d35,30/04/19,2019-04-30,7024.9071,B05,I
,1cd2ad56-705,2f022209-a87,f3c9b6b2-cf7,08/01/20,2020-01-08,56.2950,D01,E
,e2eefb95-515,224ae853-639,4ac81cf5-cbb,08/04/19,2019-04-23,4344.4311,B05,I
,0141b2e7-434,3f30fb33-9d4,6775f299-fff,06/05/19,2019-05-05,7982.3808,D01,E
,adc27df9-33b,877ba29b-292,d7c188f6-da8,12/06/19,2019-06-15,1731.8844,C01,I
,a530ec63-da1,82657d78-451,860ee838-27c,23/02/18,2020-07-01,2792.3571,B05,I
,639069fc-1b5,e78d4bec-f27,9a521bc3-fdf,03/10/19,2019-10-10,1258.8813,C01,I
,ec6284f4-228,45f207ff-6fc,628dc9b3-fd3,17/06/19,2019-06-15,2716.5048,C01,I
,8b6cc19e-2c2,f705b45e-2ce,87948836-7c7,01/01/20,2020-01-01,41.6583,D01,E
,8b6cc19e-2c2,adfc6786-a95,af8e2a68-b4f,01/08/19,2019-08-01,41.6583,D01,I
,982bf1d4-59e,bb30e021-9d7,a776cb33-e7f,18/10/19,2019-10-18,3061.0719,B05,I
,7064a12c-c4e,7bf04d97-5c2,3c89e9ba-5ec,06/03/19,2019-03-06,2292.1656,D01,E
,b2e9636a-577,a254385b-59c,6773c964-b88,02/09/19,2019-09-01,3145.3893,B05,I
,29b2a4b5-cc9,1ba06492-3b2,e55e19b2-66f,08/01/20,2020-01-12,5063.7978,D01,E
,9c0875aa-ef8,58e3494b-df6,195e94b5-ceb,26/06/19,2019-07-13,354.4500,D01,E
,751e5749-040,b50afb12-2cb,240d2de3-637,31/03/20,2020-03-25,1205.0466,D01,I
,f482c7ac-6f0,6c945fb7-efa,298c3835-08e,11/11/19,2020-09-19,2569.7625,B05,I
,f482c7ac-6f0,3ee2c3a9-9f9,d602ee6b-089,19/07/19,2019-07-19,2569.7625,B05,I
,5f50750e-ba8,e4c95e68-3d9,802c31d6-adc,07/08/19,2019-08-08,1668.0000,D01,E
,5f50750e-ba8,c1a69d69-2a7,af33a524-59f,07/02/20,2020-02-08,1251.0000,D01,E
,9c934ada-635,4370ab5b-a05,8767c7b7-23a,27/08/19,2019-09-06,4126.2984,D01,E
,742e777b-c68,ed167764-e36,a16c4c90-645,10/11/19,2019-11-10,90.3222,D01,I
,ed0bd1d8-5de,aad1cc1d-da8,24d96596-9c1,16/09/19,2019-09-25,1756.0704,D01,E
,6a508e33-5ff,946eb1cc-794,6bc8899d-2df,05/09/19,2019-09-16,1701.3600,D01,E
,3696d57e-0c4,f2a762bb-154,6dafe23b-190,05/07/19,2019-07-10,1459.0830,D01,E
,de1c4199-b40,03bab43e-749,8fbe95bc-874,30/04/19,2019-05-01,377.6769,D01,E
,333db430-540,84f690e7-909,7681ccda-7b2,10/12/19,2019-12-10,41.6583,D01,E
,435c7c4e-f81,72f537a7-e21,967b073a-891,19/02/20,2020-03-02,4266.7023,D01,I
,7f163e73-086,61835942-4a0,de6e3ff7-08d,09/09/19,2019-09-19,6015.0582,B05,I
,c6c524d2-e4e,f4571def-150,16ccca18-f0a,21/06/19,2019-06-20,2469.9327,C01,I
,9e471007-ab8,57a78fd6-da2,355bfc7f-5b0,03/01/19,2019-10-20,5293.6482,B05,I
,7cd7204a-9d1,e83b245e-436,d4eca00d-02e,10/06/19,2019-06-10,259.2489,D01,E
,6b132ffe-839,ce4e407d-418,136be4b6-9dd,29/03/19,2019-01-09,3755.2101,B05,I
,ecffc017-7de,95e701a8-13c,f43962f4-29c,10/11/19,2019-11-10,43.7850,D01,E
,cd657767-943,bfb254e3-39f,109cc3ed-b8d,06/11/19,2019-10-10,2321.3973,C01,I
,f3689b02-c34,5a82ca68-286,3b51a981-4fc,01/07/19,2019-07-01,150.7455,D01,I
,bdece12a-1ce,7799573d-309,59bc1bbd-c73,25/07/19,2019-07-27,2606.7504,B05,I
,bb893ed1-579,094ae510-afd,932117f3-399,10/10/19,2019-10-10,56.2950,D01,E
,6cbfbf80-58a,56865d81-91d,484d25c4-455,25/04/19,2019-04-30,4269.9549,B05,I
,0f1b026e-c16,2472ec8b-892,120f97f5-c08,13/01/20,2020-01-13,9449.9289,D01,E
,ed558f25-a8f,354afc43-034,918ec5d7-779,20/12/19,2019-12-20,5375.0049,D01,E
,286a45b3-43d,f57d7b14-920,b50bb959-771,17/10/19,2019-10-17,3385.9983,B05,I
,fc326cf0-0a4,ccec341f-ff0,32086238-909,01/07/19,2021-12-17,3088.6356,B05,I
,fc326cf0-0a4,8cd7baf0-455,c914338a-80f,31/10/19,2021-03-17,3528.7374,B05,I
,d8bb968d-c83,29b155e4-7fe,4dd8d7d3-352,15/08/19,2019-08-15,1538.6466,C01,I
,46300008-fa0,b27d6bf0-a10,32a9426a-f8a,20/09/19,2019-09-21,7479.1452,B05,I
,a3185555-ee7,a508e99e-9c8,a970b75d-50e,19/09/19,2019-10-03,4789.2450,B05,I
,aabd4038-3e0,4241717f-ad2,94c03736-0e8,07/05/19,2019-05-05,87.6951,D01,E
,f6510dc4-2f6,4c064c3b-5bf,377495c4-7ab,15/07/19,2019-07-15,4638.4161,D01,E
,6f93f3b4-da7,a71ac886-0b9,83ffb558-093,29/04/19,2019-04-29,3336.0000,B05,I
,7f0c3fd7-9af,2bb713cd-89b,bc947c97-ad8,09/08/19,2019-08-07,3400.4682,B05,I
,516fed1d-5a0,d6df065a-358,5bb4599f-f7f,09/08/19,2019-08-10,4370.7021,C01,I
,084de3f0-f3b,,466d8bd3-07b,19/11/18,,1817.0358,C01,I
,b16ff492-15d,9426fd1d-fb6,582925d1-643,11/01/19,2019-01-08,1618.0017,D01,I
,3f2a7c37-82f,1624da1f-208,911f1791-2fc,10/09/19,2019-09-10,119.4705,D01,E
,286a45b3-43d,ee3b0fdc-099,28ad3cfc-170,17/12/18,2018-12-17,3385.9983,B05,I
,a5f8b44a-c51,e79c3edc-1f0,8f62aaab-241,10/12/18,2018-12-10,2146.1739,C01,I
,bb893ed1-579,352acd6f-356,e2a3e877-5d5,12/08/19,2019-08-10,56.2950,D01,E
,a81328c1-487,293d6bf5-8ee,9e16a546-dfb,17/10/19,2022-06-22,3071.4969,B05,I
,39081979-39b,67874ce6-f68,2bd4a391-e27,10/09/19,2019-09-10,56.2950,D01,E
,39081979-39b,0b7cc4b7-85b,9abcafe3-54f,10/10/19,2019-10-10,56.2950,D01,E
,1d5977cc-bc9,a712d6f1-343,b01671a4-512,10/09/19,2019-09-10,1971.5343,C01,I
,c36dcc29-9ae,d2078881-47f,678bcd3a-ab3,13/02/19,2019-02-19,3156.9402,B05,I
,67546899-e62,30d92234-d81,2a2251c8-751,19/12/19,2019-12-15,1485.3957,D01,E
,6b4d42f6-b23,8234c680-1f5,114ffdba-701,01/11/19,2019-11-05,8795.1972,C01,I
,37e324a8-29e,32d3ccb5-0c7,bcc6f941-e50,10/01/19,2019-01-10,1285.8612,D01,I
,be3b8f9b-425,00c8eeaa-8df,70dbae19-4d5,04/11/19,2019-11-04,4549.1364,D01,E
,f1a7a230-506,42bce29d-ad0,a80d4f0e-939,10/12/19,2019-12-10,69.8475,D01,E
,f1a7a230-506,e858fe8d-131,ae40f278-20b,10/09/19,2019-09-10,915.7737,D01,E
,10876503-76d,574fcae9-d9f,73c81e98-429,30/08/19,2019-08-26,5985.9099,D01,E
,6dfe9fb7-25f,0d85c2b7-fa5,e104d20b-ea4,11/11/19,2019-11-18,8604.2112,D01,E
,5649f2af-46f,4055c250-a54,f3c836ca-941,11/03/19,2019-02-28,3327.7851,B05,I
,682759ea-077,2993a518-874,fc3ce782-add,11/09/19,2019-09-13,372.8397,D01,E
,2ce6d4e0-ebe,ad7c93d6-932,5943ebd8-2b5,20/12/19,2019-12-25,41.6583,D01,E
,dfb70eef-58a,8f853cb7-ba9,f77850f4-158,03/07/19,2019-07-03,1896.9747,B05,I
,0e18e010-38c,ca3b0f9c-6d1,8b299da3-6f0,19/01/19,2019-01-16,877.0761,D01,I
,b54a06a2-6a2,b28b254e-77b,ecc3a39b-457,05/04/19,2019-04-17,2331.7389,C01,I
,b0af29c2-573,7871dc9f-923,f1b0057f-4ba,23/09/19,2019-09-20,3513.2250,D01,E
,da540a79-985,27edc518-b2c,93f9b278-a9d,08/04/19,2019-04-10,1814.5338,C01,I
,67546899-e62,8a16a60d-0f4,0a793706-c4b,15/05/19,2019-05-15,627.5850,D01,E
,fbdefc3a-5d2,0b6f0ac7-bb0,c86a0263-d06,02/05/19,2019-05-05,2754.8688,B05,I
,aabd4038-3e0,deb474d4-b82,cccd8384-783,08/01/20,2020-01-05,41.9502,D01,E
,aabd4038-3e0,a53af32b-ed0,d45b9edf-c19,06/09/19,2019-09-05,24.9783,D01,E
,730aa7e8-167,7eb8d4f3-6f7,baf27105-d98,19/11/18,2018-11-20,1500.0741,C01,I
,22a5b103-fc0,7149bd9e-bc8,982b0d17-f97,10/06/19,2019-06-10,8054.8971,C01,I
,222ed1e5-4d3,2a5219c0-63b,1bed0116-aae,12/03/19,2019-03-03,5486.4690,B05,I
,84706050-586,1d8aa503-e0b,ac5735fd-6cf,10/01/20,2020-01-10,2789.3964,D01,E
,89d5c14f-c45,3c37ee70-b23,48bcefb0-915,24/05/19,2019-05-26,4288.7199,B05,I
,7dc559ab-8c3,88bdae64-fc3,ed10950c-3d7,05/09/19,2019-09-10,2291.3316,C01,I
,90e848e5-452,c2d2f7e8-efb,96c664f0-129,18/07/19,2019-07-18,4368.3252,B05,I
,7064a12c-c4e,3cd817af-9b6,f9a3e6d6-bbf,04/11/19,2019-11-06,1021.4415,D01,E
,d68eb010-35e,86ab42a3-0ec,0bfda125-d28,31/07/19,2019-07-01,1119.5199,D01,E
,8ec18f8e-464,e9644372-6b5,79c2a213-1f2,07/08/19,2019-08-07,8275.2399,B05,I
,705c62f9-fe0,482ef196-896,b9f66e02-964,06/06/19,2019-06-10,2325.0669,C01,I
,89855f04-e6f,846b569a-2e3,ea6e0d80-5ad,15/10/19,2019-09-17,10573.6188,B05,I
,2fd9313d-d1f,751357cd-350,6d548782-6b0,09/01/20,2020-01-10,7103.0529,D01,E
,9cf4c081-5f4,4ab43e62-12e,68b87da4-583,04/11/19,2019-11-04,5638.3821,B05,I
,b2a98107-124,548f4a74-dc0,9c45bb58-482,22/10/19,2019-10-22,1773.0840,B05,I
,2909bc94-3ce,546fec38-46b,f6719924-bb1,16/10/19,2019-10-16,2499.0810,D01,E
,6b6e0558-e38,995a1eec-f21,434d7f16-deb,10/11/19,2019-11-10,2039.7138,D01,E
,4c374f18-359,4a10f9a7-2a4,a54f970b-a25,25/01/19,2019-01-15,21.6006,D01,I
,c95489b1-c31,370e41cd-7b2,1155fb6a-000,10/05/19,2019-05-10,50.0400,D01,E
,3800ec30-745,bf9740b0-862,b6ca5896-5aa,07/03/19,2019-03-10,2046.2190,C01,I
,0f1b026e-c16,a4e82145-797,0e4d3d84-570,11/03/19,2019-03-11,4463.8182,D01,E
,78a1fb53-4c1,8e835b2d-3fa,4ad33289-3c7,09/09/19,2019-09-10,336.8943,D01,I
,46cecc1f-66e,78f76137-84c,85887a92-82e,24/07/19,2019-02-27,5500.0215,B05,I
,e8c370a9-336,67a94c51-d12,510f8cbf-bdc,16/04/19,2019-04-17,968.1489,D01,E
,e6598a9f-410,b9dc6b3a-e98,a5e5fd76-9e3,15/01/19,2019-01-15,1717.8315,C01,I
,10876503-76d,4c79f382-206,472e9be5-744,26/11/19,2019-11-26,5608.1079,D01,E
,8f524ee8-709,5dcdadb6-e24,7009a682-d1c,07/11/19,2019-11-18,4479.0804,B05,I
,0f1b026e-c16,a486c985-8c1,e6053417-219,11/12/19,2019-12-11,7302.2955,D01,E
,6e468b52-46c,a09bdd6c-90f,3ddf4976-586,12/07/19,2019-07-20,1889.0517,C01,I
,c527b570-ce7,49617a22-52e,e49ffc96-505,10/12/19,2019-12-10,526.3374,D01,E
,c3447e4c-6f5,d2814b33-f96,24912d21-965,29/10/18,2018-11-15,2168.5668,C01,I
,7f0c3fd7-9af,7f4ac974-554,52de4516-d40,06/05/19,2019-05-07,3305.7675,B05,I
,516fed1d-5a0,cefd6b86-5e5,81732821-869,10/10/19,2019-10-10,4551.9303,C01,I
,4c620860-285,5cf30d85-efa,ad04f4da-1ca,25/06/19,2022-04-10,2716.2546,B05,I
,67c6821d-953,bf53931c-f1f,01f22825-b28,28/06/19,2019-06-28,5112.1698,B05,I
,44c966f1-cc4,8c0c4322-d86,f8b22de0-e12,10/02/20,2020-02-10,39.6984,D01,E
,fb66a591-95b,b96fcb80-2b7,1f8ede6d-6a2,20/03/19,2019-03-20,11.1339,D01,E
,fb66a591-95b,4ec3d0d2-1d2,46d07871-7f9,26/07/19,2019-07-20,517.2051,D01,E
,a4ba6ce7-979,17aa9705-a2a,8923805b-c12,07/02/19,2019-02-07,10060.1250,B05,I
,f238b07f-6ce,64ea449a-ca4,8ffbdd1c-e32,14/12/18,2018-12-16,5650.3500,B05,I
,0c6e224d-610,dbcc5e76-371,63a41808-026,08/07/19,2019-07-05,2248.1721,C01,I
,527eb715-4de,8fb585c1-36c,329d4ea0-3c4,18/10/19,2019-10-10,136.7343,D01,E
,527eb715-4de,d5bc966c-cb1,5b4cbab1-53b,09/05/19,2019-05-10,110.7969,D01,E
,527eb715-4de,99aae2a8-e29,81a0ba2f-03c,10/09/19,2019-09-10,2845.6914,D01,E
,626b72a2-8f7,48164b6d-9da,6e5f2edb-b2c,15/07/19,2019-07-15,185.5233,D01,E
,59031649-aed,17ec26ae-981,d45ba87a-a0b,07/05/19,2019-04-23,6233.7747,B05,I
,8ec18f8e-464,1f15b5da-31f,df5d5481-550,09/09/19,2021-01-07,8275.2399,B05,I
,6a508e33-5ff,368a1810-0e6,3522b480-eb5,05/09/19,2019-09-16,1701.3600,D01,E
,62dec76d-8dc,5524b94c-ffd,9a92eb1f-495,05/12/18,2018-12-05,2623.1385,B05,I
,571f14e0-440,a795b38e-dfb,00cc5470-f1c,15/07/19,2019-07-15,7560.2934,D01,E
,7b7012e1-13e,16d1df6a-a24,6e234262-fe8,03/04/19,2019-04-10,2083.9158,C01,I
,982bf1d4-59e,1b495571-bf6,3caf1760-69e,18/04/19,2019-04-18,3061.0719,B05,I
,e8c370a9-336,18553dc9-f8b,9dbc800e-f28,17/06/19,2019-06-17,481.8852,D01,E
,639069fc-1b5,8801a5ae-7a2,c4dd07f5-d58,04/01/19,2019-01-10,1197.8325,C01,I
,516fed1d-5a0,10e5b109-d09,9679676a-e5a,18/02/19,2019-02-10,4334.0895,C01,I
,d258043c-a09,d4b220dc-c11,65f6717b-126,07/08/19,2019-08-07,6636.9303,D01,I
,fd83f2e2-01f,f5167569-0a1,65406e5e-c0b,04/10/19,2019-10-07,2406.2985,D01,E
,17d268c6-7fb,22159e25-c07,6e99579f-5a3,18/02/19,2019-02-03,3968.3388,B05,I
,17d268c6-7fb,5a5f433f-7a3,f9b24861-282,17/05/19,2019-06-03,3626.0652,B05,I
,dfeeae90-6c7,52ed10b0-603,776372c4-326,05/09/19,2019-09-05,6457.3701,B05,I
,4e2a327c-15e,931c334d-659,8ac0f141-4ff,08/10/19,2020-03-10,4201.7337,B05,I
,4c74ed37-fab,4d679075-122,bc96ed70-af8,11/02/19,2019-02-10,1644.7731,C01,I
,cd657767-943,a9b331f2-e51,faa6e7ef-bcc,04/06/19,2019-05-10,2243.5851,C01,I
,11f80a3e-d24,af3e413e-2d5,ae8f6056-391,08/01/19,2019-01-08,6380.3502,B05,I
,bffb0ed8-bd4,f57e95e8-8d0,2432042e-c60,23/01/19,2019-01-24,3711.9672,B05,I
,cac3f81f-c2d,8c54e4fa-324,9b030cb8-cdc,07/11/19,2019-11-08,0.1251,D01,E
,39081979-39b,1b8c12bd-57c,82a89b71-3e2,10/06/19,2019-06-10,52.1250,D01,E
,e974a24f-c0b,8b4f4a83-532,4bbc7138-c69,30/04/19,2019-05-01,3540.5385,B05,I
,903d6d85-587,9101bef6-e8e,8ecdd6e7-017,02/10/19,2019-10-12,2676.6396,B05,I
,086537bf-6da,e385bbc9-8dc,6a233f83-bbf,10/01/20,2020-01-10,56.2950,D01,E
,84242520-ea2,a1409953-92a,269e1263-648,10/07/19,2019-07-07,5556.9420,B05,I
,54c19216-89a,c76544f4-2bd,7f618572-aef,08/12/16,2019-09-02,1731.5508,B05,I
,1a0da221-4d1,0daddb60-85a,39eed0ee-620,22/04/19,2019-04-20,1828.4616,C01,I
,c83c0984-032,caa0e833-48b,8b7d8d7d-11b,19/12/19,2019-12-20,1362.3390,D01,E
,e3efbeb2-3b3,f85cbb21-bf3,50800c74-19d,20/05/19,2019-05-20,62.5500,D01,E
,e8834127-0c7,8483e09a-581,4ba4565e-30e,07/01/19,2019-02-12,2596.1169,B05,I
,02b0779e-a71,ca554875-ce5,8cfde17d-323,04/06/19,2019-06-05,2560.1715,C01,I
,626b72a2-8f7,81eda5b2-4a3,2c3a35a1-4fe,15/10/19,2019-10-15,185.5233,D01,E
,8ec18f8e-464,b3e05ebe-548,00d03fca-749,09/09/19,2020-10-07,8275.2399,B05,I
,c0d69ba0-d9d,830e8b64-fa1,229b29a7-4dc,22/07/19,2019-07-20,1837.8858,C01,I
,b16ff492-15d,f574fc34-dc6,1e7f9932-5f9,11/09/19,2019-09-08,3.4611,D01,E
,980a9f3c-b88,627e7004-1e0,07e70fec-040,27/03/20,2020-03-26,4457.9802,D01,E
,980a9f3c-b88,472f61e9-a64,2da2ad94-7bf,22/04/19,2019-04-18,2146.2573,D01,I
,84fbd532-179,84c5d46c-fa2,c288d334-596,01/07/19,2019-07-05,2074.4499,C01,I
,d05f356a-89e,5fb9bf5d-fed,9bb7b6a8-9e4,09/11/18,2018-11-10,2004.1020,C01,I
,ecffc017-7de,a099acbc-e33,3bee1297-3b4,10/10/19,2019-10-10,43.7850,D01,E
,ddc54e53-ee0,8663b2ee-794,6f8c3f38-1eb,26/09/19,2019-09-26,14004.9867,D01,E
,76ffec9a-345,50c22f63-b29,66cbe856-f3c,21/06/19,2019-07-08,510.8250,D01,E
,d249d76c-055,85988091-9f4,ba2d5b6c-ba2,18/09/19,2019-09-18,4418.8239,B05,I
,69db894e-38f,46c2e2c8-3e4,77d6369f-af8,17/06/19,2019-06-12,2290.4559,C01,I
,fdb0adac-1a7,a9ee7ce3-4a8,cb71b07e-dbe,07/11/18,2018-10-15,1141.7460,C01,I
,e348820a-d4c,4eaa1b8b-337,3d75dd83-ad2,05/02/19,2019-02-05,62.5500,D01,E
,67546899-e62,90ead0dd-b62,9f95dbc4-241,15/01/20,2020-01-15,1121.3130,D01,E
,fe521d9a-009,7991745d-5bf,54cbf041-d54,07/12/18,2018-12-20,1356.6261,C01,I
,ed558f25-a8f,bd34540f-ec4,0423a6a2-d3a,21/06/19,2019-06-20,3410.0592,D01,E
,7aebdcfc-a4b,485c57d2-04e,21219a8d-807,22/07/19,2019-07-20,3333.5397,C01,I
,29b2a4b5-cc9,b424b3ea-136,7096f818-568,11/09/19,2019-09-12,5117.8410,D01,E
,2d74f100-ebf,a1a398c3-b36,a28f3c2b-a08,04/12/19,2019-12-10,942.6285,D01,I
,dc058c1d-203,c6a1a60d-762,4885c4aa-346,16/07/19,2019-07-15,1168.1421,D01,E
,a7663a2c-eda,9b1f1683-533,9a19f4d3-de2,10/01/19,2019-01-10,1283.5677,D01,I
,c527b570-ce7,983e3533-28e,87289a99-207,10/11/19,2019-11-10,1.8765,D01,E
,c527b570-ce7,3269ab3f-007,dfba3c3f-123,10/12/19,2019-12-10,526.3374,D01,E
,da5b3d5f-a32,89a70a80-cb9,1dd8656d-549,07/01/19,2019-01-15,1984.4196,C01,I
,10876503-76d,7fbe74f0-713,999e2a1f-706,26/11/19,2019-11-26,5608.1079,D01,E
,11f80a3e-d24,11f61247-7fa,7de1d3ba-38f,08/05/19,2019-05-08,6380.3502,B05,I
,12261c94-09d,1c1ee722-9df,565df3f2-b8c,07/11/19,2019-11-09,5718.4044,B05,I
,d0293083-a27,c693424f-69a,70555dfd-c82,17/10/18,2018-09-20,2187.5403,C01,I
,22161dd2-cac,3044268f-fcf,403c9424-0ea,24/01/19,2018-11-10,2697.0726,C01,I
,e713fead-10e,189ce496-c4b,a7f4e594-741,07/12/18,2018-12-08,3078.9612,B05,I
,ed0bd1d8-5de,4ef978fa-e76,96eb519e-78c,19/11/19,2019-11-25,1607.6601,D01,E
,018b4778-b1d,89e5eb14-b8b,654d9d1c-0bf,15/03/19,2019-03-15,2827.2600,D01,E
,cb0af8be-9e7,afa4d68a-fa5,c602b3c4-836,05/04/19,2019-04-11,954.5130,D01,E
,527eb715-4de,99aae2a8-e29,afc0dd14-9e1,29/08/19,2019-09-10,191.3613,D01,E
,98664d85-1c5,a10fb685-43b,0bb1054b-76b,20/03/19,2019-03-20,2411.2191,C01,I
,c3447e4c-6f5,63714669-b9c,85f36014-74d,27/02/19,2019-03-15,2247.1296,C01,I
,44c966f1-cc4,81c95bcb-845,6f95dd8c-83c,26/02/20,2020-03-10,69.8475,D01,E
,dc058c1d-203,cbdef780-d21,037a8544-040,16/07/19,2019-07-15,1168.1421,D01,E
,903d6d85-587,13bb3ae0-82a,9a04b719-c44,07/11/19,2019-11-12,2676.6396,B05,I
,46f472a2-254,c34f30d7-554,ff6b64f2-814,24/04/19,2019-04-15,3615.4317,C01,I
,4a55588f-edf,0dbe2190-bfa,0fbbcb1d-27e,25/09/19,2019-09-25,75.0600,D01,E
,89855f04-e6f,66a37df6-ec5,feed9979-095,27/12/18,2018-12-17,9838.8648,B05,I
,a21fae29-954,7a367b3a-aed,35ff883a-4df,03/12/18,2018-12-05,2191.2099,C01,I
,c1bd2cf9-a68,8b5404be-43b,16f1580f-216,21/02/19,2019-04-16,4729.6557,B05,I
,527eb715-4de,151c93e3-96a,d5d71ebd-105,20/12/19,2019-12-10,253.5360,D01,E
,6e4a4d13-d41,9f2e59c9-837,2d7d36c6-131,26/04/19,2020-02-13,4578.7017,B05,I
,018b4778-b1d,0027f880-42c,784227af-596,15/12/19,2019-12-15,2689.9836,D01,E
,784cc398-10d,f38212a8-73e,a519c7cd-45b,21/01/19,2019-01-20,8911.7487,D01,I
,682759ea-077,a069f51f-22f,66ae4e25-1c3,15/04/19,2019-04-15,292.4838,D01,I
,574d6458-354,8d4c495a-fd0,4b2dc404-3e4,15/05/19,2019-05-15,513.4104,D01,E
,574d6458-354,783fd19f-557,be899b69-e8d,15/10/19,2019-10-15,716.4894,D01,E
,35c4a92f-848,b01d8923-d6c,ac85b131-ebc,03/12/18,2018-12-02,6236.8605,B05,I
,ca331561-677,266281b7-3b3,69b8986b-d3b,09/10/19,2019-11-10,2631.6036,C01,I
,c527b570-ce7,98fd6195-a5b,a072bc16-497,13/09/19,2019-09-10,8090.5923,D01,E
,e7d45f51-fa7,e6d58ca7-bd7,75899370-048,12/11/18,2018-11-10,3549.6291,C01,I
,8893dae2-7ec,b5413278-974,b060ac35-3ac,19/07/19,2020-05-30,2163.4377,B05,I
,31ebedf3-2ab,17169e5a-ec3,9a0e28b7-b7b,05/09/19,2019-09-05,62.5500,D01,E
,247a02a6-cb4,b7177d7f-7f7,0e7aadf7-a63,10/07/19,2019-07-10,62.5500,D01,E
,37e324a8-29e,5fc8ec63-6af,67afa873-94c,10/04/19,2019-04-10,1247.5806,D01,E
,30e0b428-9b0,6e80d6ce-d9d,d617b7c8-365,29/01/19,2019-02-05,2236.0791,C01,I
,682759ea-077,3141d49e-d5c,9d217408-55a,10/12/19,2019-12-13,527.7552,D01,E
,682759ea-077,a24a6344-76e,d866bc29-233,13/01/20,2020-01-13,477.3816,D01,E
,e59e345d-2b8,bb0455d4-ff0,b96248c2-298,23/08/19,2019-09-22,2576.3094,C01,I
,76ea61cf-df6,80bd4108-05e,d08c49d1-8b9,23/05/19,2021-07-29,3610.5111,B05,I
,cbbcd6ac-28a,6a945127-139,b2a4d68c-c64,03/09/19,2019-09-11,2026.3698,D01,E
,4c374f18-359,432f203b-f38,410439f5-ed9,19/02/19,2019-02-15,15.2622,D01,E
,2fd9313d-d1f,fb64e14d-a51,38eb8d5a-8e5,10/11/19,2019-11-10,16.5132,D01,E
,70847a2f-e64,7ef6de2c-f59,5d1d0d67-ab1,30/01/19,2019-01-11,6732.2148,B05,I
,4c374f18-359,4a10f9a7-2a4,7c5831db-557,15/01/19,2019-01-15,21.6006,D01,I
,bac9aaf5-abe,97cbffa8-012,9539d852-85a,26/12/18,2019-01-08,2340.9963,B05,I
,76ea61cf-df6,59a09fa0-51a,c84d408d-a77,23/05/19,2021-05-29,3610.5111,B05,I
,be3b8f9b-425,6977a736-9aa,bd5f293a-27e,02/09/19,2019-09-04,2933.6784,D01,E
,22161dd2-cac,7c229ef4-44b,7a9b44ee-f53,08/04/19,2019-02-10,2757.8712,C01,I
,8efa4bcd-da9,1369fab9-d64,bab7b201-87e,15/04/19,2019-04-20,2151.3030,C01,I
,4acf7676-059,57fb4887-a3a,dc83532e-9f8,29/04/19,2019-04-10,6545.2737,C01,I
,fbdefc3a-5d2,c4265a3b-2c7,34d9f25d-823,04/01/19,2019-01-05,2754.8688,B05,I
,87f02b16-ec2,7a23ebd5-a43,8fd11b6e-cd5,08/04/19,2019-04-06,3317.1933,B05,I
,367ca665-8c0,7bf84505-3d6,1007d8bd-e7b,13/06/19,2019-06-17,2146.0905,C01,I
,9f6fc29b-f70,491deee2-dd1,4154a45f-93f,04/01/19,2019-01-10,2254.3020,C01,I
,33cb4e7e-b7a,1e4ed3a1-5cd,2082ff44-fdd,22/03/19,2019-03-22,2483.6103,B05,I
,1f47a952-97e,93746dab-d02,29229d05-bc5,13/12/18,2019-10-10,3991.3989,B05,I
,a8509734-039,1a2277d4-28e,2fd3abc6-934,07/02/20,2020-02-08,1678.4250,D01,I
,d612c050-1a4,25c693c6-e20,44b4fb0b-baa,01/10/19,2019-09-19,3513.3501,B05,I
,df43873e-824,76647978-8c9,2fca35cf-21a,17/12/18,2018-12-19,5110.6269,B05,I
,39081979-39b,acc16e16-e12,27f3249f-bcc,10/01/19,2019-01-10,52.1250,D01,I
,7fcd2cc7-e6a,486c9d17-214,3f345874-0a6,20/05/19,2019-05-22,2254.8024,C01,I
,d3a476f8-1e5,9348fda2-e26,d827156e-5ef,06/09/18,2018-12-09,2314.6002,B05,I
,0f1b026e-c16,1e29b677-08f,29dc28ca-626,09/05/19,2019-05-13,5621.1183,D01,E
,6cbfbf80-58a,41c6f9b6-88c,5baa5dfe-021,25/02/19,2019-02-28,4269.9549,B05,I
,cf5371bd-b3e,1011025a-366,b8079916-8f3,16/12/19,2019-12-15,1590.6048,D01,E
,06ff6988-3b0,120f3e2e-de4,0802e2f8-7ed,14/12/18,2018-12-15,1192.4115,C01,I
,9bfebf79-3b1,bb0591ac-a49,c2eceb49-8ac,10/12/19,2019-12-10,2093.8821,D01,E
,cbbcd6ac-28a,2ba9077c-9f8,d4e50744-14c,04/06/19,2019-06-11,814.6929,D01,E
,018b4778-b1d,472f6a2a-14e,53f0b59d-b65,17/06/19,2019-06-15,2929.4250,D01,E
,b688f6d3-2b5,76c1c209-1a7,618bab1a-f24,10/10/19,2019-10-10,2150.4273,C01,I
,c301034f-2fa,d731da79-e9a,1ec07ffd-163,26/11/18,2018-11-26,3434.6622,B05,I
,8efa4bcd-da9,84dfa0d6-050,354ea9e5-11c,13/06/19,2019-06-20,2161.9365,C01,I
,078f6909-b31,ef776977-bd6,8e2b2346-743,20/01/20,2020-01-10,41.6583,D01,E
